,Location,Humidity9am,Humidity3pm
122984,Perth,57.0,40.0
122985,Perth,60.0,44.0
122986,Perth,61.0,28.0
122987,Perth,53.0,26.0
122988,Perth,52.0,38.0
122989,Perth,53.0,34.0
122990,Perth,44.0,38.0
122991,Perth,57.0,36.0
122992,Perth,56.0,36.0
122993,Perth,56.0,34.0
122994,Perth,43.0,28.0
122995,Perth,27.0,32.0
122996,Perth,56.0,72.0
122997,Perth,79.0,61.0
122998,Perth,69.0,54.0
122999,Perth,70.0,63.0
123000,Perth,93.0,51.0
123001,Perth,72.0,51.0
123002,Perth,56.0,31.0
123003,Perth,74.0,61.0
123004,Perth,60.0,35.0
123005,Perth,47.0,28.0
123006,Perth,49.0,38.0
123007,Perth,51.0,23.0
123008,Perth,47.0,26.0
123009,Perth,69.0,48.0
123010,Perth,75.0,51.0
123011,Perth,59.0,31.0
123012,Perth,48.0,63.0
123013,Perth,69.0,60.0
123014,Perth,62.0,38.0
123015,Perth,59.0,38.0
123016,Perth,56.0,40.0
123017,Perth,51.0,40.0
123018,Perth,59.0,32.0
123019,Perth,63.0,42.0
123020,Perth,89.0,66.0
123021,Perth,94.0,77.0
123022,Perth,97.0,91.0
123023,Perth,90.0,75.0
123024,Perth,66.0,63.0
123025,Perth,88.0,61.0
123026,Perth,78.0,59.0
123027,Perth,82.0,55.0
123028,Perth,57.0,40.0
123029,Perth,62.0,33.0
123030,Perth,57.0,49.0
123031,Perth,61.0,31.0
123032,Perth,52.0,29.0
123033,Perth,56.0,31.0
123034,Perth,42.0,28.0
123035,Perth,46.0,44.0
123036,Perth,59.0,39.0
123037,Perth,54.0,35.0
123038,Perth,55.0,31.0
123039,Perth,50.0,29.0
123040,Perth,45.0,27.0
123041,Perth,41.0,31.0
123042,Perth,39.0,44.0
123043,Perth,55.0,74.0
123044,Perth,56.0,37.0
123045,Perth,58.0,45.0
123046,Perth,59.0,51.0
123047,Perth,82.0,55.0
123048,Perth,70.0,49.0
123049,Perth,74.0,44.0
123050,Perth,69.0,33.0
123051,Perth,66.0,41.0
123052,Perth,78.0,53.0
123053,Perth,69.0,43.0
123054,Perth,73.0,41.0
123055,Perth,68.0,43.0
123056,Perth,59.0,37.0
123057,Perth,50.0,27.0
123058,Perth,25.0,18.0
123059,Perth,90.0,74.0
123060,Perth,84.0,88.0
123061,Perth,92.0,64.0
123062,Perth,76.0,69.0
123063,Perth,72.0,47.0
123064,Perth,60.0,42.0
123065,Perth,63.0,43.0
123066,Perth,78.0,66.0
123067,Perth,87.0,57.0
123068,Perth,63.0,44.0
123069,Perth,79.0,61.0
123070,Perth,82.0,48.0
123071,Perth,85.0,46.0
123072,Perth,73.0,46.0
123073,Perth,63.0,40.0
123074,Perth,74.0,37.0
123075,Perth,63.0,31.0
123076,Perth,68.0,71.0
123077,Perth,67.0,90.0
123078,Perth,96.0,62.0
123079,Perth,95.0,52.0
123080,Perth,98.0,61.0
123081,Perth,84.0,55.0
123082,Perth,86.0,52.0
123083,Perth,68.0,47.0
123084,Perth,64.0,44.0
123085,Perth,54.0,38.0
123086,Perth,92.0,66.0
123087,Perth,80.0,58.0
123088,Perth,72.0,42.0
123089,Perth,73.0,44.0
123090,Perth,54.0,38.0
123091,Perth,69.0,54.0
123092,Perth,78.0,69.0
123093,Perth,99.0,65.0
123094,Perth,98.0,70.0
123095,Perth,87.0,70.0
123096,Perth,82.0,50.0
123097,Perth,89.0,47.0
123098,Perth,81.0,48.0
123099,Perth,81.0,43.0
123100,Perth,77.0,50.0
123101,Perth,78.0,51.0
123102,Perth,71.0,44.0
123103,Perth,57.0,29.0
123104,Perth,59.0,42.0
123105,Perth,81.0,58.0
123106,Perth,72.0,53.0
123107,Perth,99.0,67.0
123108,Perth,99.0,72.0
123109,Perth,99.0,94.0
123110,Perth,99.0,94.0
123111,Perth,98.0,89.0
123112,Perth,76.0,45.0
123113,Perth,82.0,48.0
123114,Perth,83.0,55.0
123115,Perth,75.0,45.0
123116,Perth,74.0,46.0
123117,Perth,74.0,50.0
123118,Perth,73.0,50.0
123119,Perth,76.0,54.0
123120,Perth,55.0,41.0
123121,Perth,46.0,41.0
123122,Perth,91.0,70.0
123123,Perth,51.0,45.0
123124,Perth,94.0,68.0
123125,Perth,86.0,57.0
123126,Perth,73.0,81.0
123127,Perth,81.0,56.0
123128,Perth,84.0,51.0
123129,Perth,86.0,62.0
123130,Perth,87.0,56.0
123131,Perth,69.0,39.0
123132,Perth,85.0,80.0
123133,Perth,94.0,79.0
123134,Perth,99.0,77.0
123135,Perth,98.0,60.0
123136,Perth,67.0,54.0
123137,Perth,67.0,47.0
123138,Perth,72.0,47.0
123139,Perth,70.0,46.0
123140,Perth,73.0,50.0
123141,Perth,63.0,43.0
123142,Perth,90.0,78.0
123143,Perth,95.0,49.0
123144,Perth,88.0,55.0
123145,Perth,95.0,58.0
123146,Perth,66.0,53.0
123147,Perth,86.0,62.0
123148,Perth,69.0,76.0
123149,Perth,82.0,45.0
123150,Perth,54.0,23.0
123151,Perth,58.0,64.0
123152,Perth,96.0,79.0
123153,Perth,63.0,55.0
123154,Perth,82.0,64.0
123155,Perth,79.0,50.0
123156,Perth,97.0,64.0
123157,Perth,99.0,60.0
123158,Perth,76.0,49.0
123159,Perth,74.0,44.0
123160,Perth,63.0,37.0
123161,Perth,55.0,36.0
123162,Perth,50.0,33.0
123163,Perth,82.0,71.0
123164,Perth,91.0,75.0
123165,Perth,74.0,51.0
123166,Perth,75.0,69.0
123167,Perth,64.0,53.0
123168,Perth,65.0,48.0
123169,Perth,62.0,31.0
123170,Perth,70.0,63.0
123171,Perth,62.0,62.0
123172,Perth,62.0,42.0
123173,Perth,56.0,29.0
123174,Perth,41.0,20.0
123175,Perth,35.0,16.0
123176,Perth,72.0,87.0
123177,Perth,69.0,60.0
123178,Perth,76.0,53.0
123179,Perth,78.0,45.0
123180,Perth,69.0,56.0
123181,Perth,57.0,40.0
123182,Perth,59.0,40.0
123183,Perth,45.0,29.0
123184,Perth,47.0,42.0
123185,Perth,63.0,48.0
123186,Perth,49.0,33.0
123187,Perth,52.0,28.0
123188,Perth,39.0,24.0
123189,Perth,29.0,18.0
123190,Perth,27.0,41.0
123191,Perth,66.0,51.0
123192,Perth,69.0,51.0
123193,Perth,59.0,34.0
123194,Perth,55.0,49.0
123195,Perth,69.0,43.0
123196,Perth,71.0,52.0
123197,Perth,50.0,28.0
123198,Perth,44.0,30.0
123199,Perth,73.0,63.0
123200,Perth,85.0,65.0
123201,Perth,55.0,57.0
123202,Perth,48.0,27.0
123203,Perth,32.0,16.0
123204,Perth,28.0,33.0
123205,Perth,29.0,28.0
123206,Perth,57.0,47.0
123207,Perth,52.0,29.0
123208,Perth,46.0,32.0
123209,Perth,79.0,47.0
123210,Perth,90.0,56.0
123211,Perth,54.0,42.0
123212,Perth,47.0,40.0
123213,Perth,46.0,33.0
123214,Perth,53.0,79.0
123215,Perth,64.0,47.0
123216,Perth,51.0,34.0
123217,Perth,42.0,37.0
123218,Perth,74.0,66.0
123219,Perth,68.0,63.0
123220,Perth,65.0,60.0
123221,Perth,51.0,45.0
123222,Perth,59.0,37.0
123223,Perth,62.0,50.0
123224,Perth,69.0,52.0
123225,Perth,77.0,63.0
123226,Perth,65.0,62.0
123227,Perth,68.0,52.0
123228,Perth,75.0,34.0
123229,Perth,73.0,64.0
123230,Perth,52.0,48.0
123231,Perth,60.0,45.0
123232,Perth,55.0,53.0
123233,Perth,56.0,57.0
123234,Perth,65.0,59.0
123235,Perth,61.0,58.0
123236,Perth,62.0,51.0
123237,Perth,52.0,50.0
123238,Perth,64.0,46.0
123239,Perth,51.0,43.0
123240,Perth,41.0,22.0
123241,Perth,28.0,25.0
123242,Perth,50.0,46.0
123243,Perth,41.0,23.0
123244,Perth,61.0,84.0
123245,Perth,50.0,49.0
123246,Perth,52.0,39.0
123247,Perth,49.0,39.0
123248,Perth,32.0,11.0
123249,Perth,20.0,27.0
123250,Perth,66.0,59.0
123251,Perth,61.0,49.0
123252,Perth,56.0,50.0
123253,Perth,45.0,37.0
123254,Perth,42.0,38.0
123255,Perth,52.0,50.0
123256,Perth,51.0,51.0
123257,Perth,54.0,48.0
123258,Perth,45.0,22.0
123259,Perth,34.0,27.0
123260,Perth,45.0,56.0
123261,Perth,61.0,51.0
123262,Perth,73.0,56.0
123263,Perth,91.0,69.0
123264,Perth,58.0,58.0
123265,Perth,55.0,51.0
123266,Perth,55.0,53.0
123267,Perth,50.0,43.0
123268,Perth,39.0,40.0
123269,Perth,47.0,49.0
123270,Perth,59.0,50.0
123271,Perth,56.0,46.0
123272,Perth,50.0,52.0
123273,Perth,53.0,57.0
123274,Perth,52.0,45.0
123275,Perth,50.0,62.0
123276,Perth,38.0,39.0
123277,Perth,47.0,20.0
123278,Perth,34.0,29.0
123279,Perth,34.0,29.0
123280,Perth,40.0,31.0
123281,Perth,60.0,54.0
123282,Perth,49.0,41.0
123283,Perth,38.0,29.0
123284,Perth,19.0,12.0
123285,Perth,14.0,12.0
123286,Perth,33.0,51.0
123287,Perth,50.0,44.0
123288,Perth,48.0,25.0
123289,Perth,48.0,23.0
123290,Perth,46.0,30.0
123291,Perth,44.0,37.0
123292,Perth,47.0,42.0
123293,Perth,72.0,62.0
123294,Perth,59.0,53.0
123295,Perth,28.0,15.0
123296,Perth,39.0,26.0
123297,Perth,43.0,45.0
123298,Perth,66.0,53.0
123299,Perth,72.0,56.0
123300,Perth,83.0,57.0
123301,Perth,50.0,22.0
123302,Perth,42.0,19.0
123303,Perth,29.0,17.0
123304,Perth,27.0,24.0
123305,Perth,54.0,48.0
123306,Perth,84.0,60.0
123307,Perth,66.0,42.0
123308,Perth,67.0,54.0
123309,Perth,64.0,52.0
123310,Perth,51.0,49.0
123311,Perth,45.0,36.0
123312,Perth,59.0,44.0
123313,Perth,67.0,50.0
123314,Perth,61.0,51.0
123315,Perth,52.0,31.0
123316,Perth,55.0,26.0
123317,Perth,49.0,23.0
123318,Perth,39.0,88.0
123319,Perth,78.0,67.0
123320,Perth,49.0,40.0
123321,Perth,49.0,45.0
123322,Perth,50.0,22.0
123323,Perth,43.0,19.0
123324,Perth,32.0,26.0
123325,Perth,40.0,37.0
123326,Perth,45.0,12.0
123327,Perth,18.0,10.0
123328,Perth,19.0,12.0
123329,Perth,30.0,20.0
123330,Perth,63.0,37.0
123331,Perth,66.0,50.0
123332,Perth,57.0,24.0
123333,Perth,46.0,25.0
123334,Perth,50.0,23.0
123335,Perth,35.0,16.0
123336,Perth,22.0,51.0
123337,Perth,57.0,37.0
123338,Perth,49.0,34.0
123339,Perth,53.0,34.0
123340,Perth,68.0,58.0
123341,Perth,60.0,53.0
123342,Perth,61.0,49.0
123343,Perth,55.0,41.0
123344,Perth,47.0,39.0
123345,Perth,42.0,22.0
123346,Perth,31.0,38.0
123347,Perth,69.0,54.0
123348,Perth,65.0,55.0
123349,Perth,63.0,48.0
123350,Perth,55.0,34.0
123351,Perth,57.0,58.0
123352,Perth,65.0,53.0
123353,Perth,57.0,49.0
123354,Perth,59.0,34.0
123355,Perth,57.0,29.0
123356,Perth,45.0,27.0
123357,Perth,43.0,27.0
123358,Perth,74.0,39.0
123359,Perth,55.0,49.0
123360,Perth,57.0,49.0
123361,Perth,42.0,17.0
123362,Perth,31.0,17.0
123363,Perth,73.0,64.0
123364,Perth,69.0,50.0
123365,Perth,53.0,26.0
123366,Perth,54.0,38.0
123367,Perth,54.0,59.0
123368,Perth,64.0,46.0
123369,Perth,52.0,46.0
123370,Perth,68.0,57.0
123371,Perth,72.0,60.0
123372,Perth,71.0,57.0
123373,Perth,62.0,46.0
123374,Perth,94.0,94.0
123375,Perth,76.0,56.0
123376,Perth,68.0,42.0
123377,Perth,62.0,40.0
123378,Perth,57.0,37.0
123379,Perth,70.0,59.0
123380,Perth,70.0,54.0
123381,Perth,65.0,39.0
123382,Perth,52.0,36.0
123383,Perth,77.0,63.0
123384,Perth,60.0,32.0
123385,Perth,54.0,33.0
123386,Perth,58.0,34.0
123387,Perth,51.0,40.0
123388,Perth,68.0,63.0
123389,Perth,65.0,52.0
123390,Perth,65.0,91.0
123391,Perth,92.0,74.0
123392,Perth,89.0,67.0
123393,Perth,86.0,71.0
123394,Perth,63.0,49.0
123395,Perth,61.0,43.0
123396,Perth,97.0,82.0
123397,Perth,84.0,69.0
123398,Perth,97.0,64.0
123399,Perth,74.0,56.0
123400,Perth,69.0,46.0
123401,Perth,57.0,37.0
123402,Perth,47.0,27.0
123403,Perth,51.0,67.0
123404,Perth,94.0,80.0
123405,Perth,79.0,75.0
123406,Perth,83.0,49.0
123407,Perth,80.0,68.0
123408,Perth,82.0,49.0
123409,Perth,64.0,46.0
123410,Perth,58.0,50.0
123411,Perth,69.0,78.0
123412,Perth,82.0,60.0
123413,Perth,82.0,59.0
123414,Perth,85.0,69.0
123415,Perth,93.0,71.0
123416,Perth,86.0,63.0
123417,Perth,65.0,46.0
123418,Perth,67.0,50.0
123419,Perth,82.0,45.0
123420,Perth,69.0,42.0
123421,Perth,59.0,50.0
123422,Perth,86.0,68.0
123423,Perth,98.0,51.0
123424,Perth,78.0,62.0
123425,Perth,78.0,46.0
123426,Perth,80.0,57.0
123427,Perth,87.0,67.0
123428,Perth,92.0,62.0
123429,Perth,78.0,61.0
123430,Perth,98.0,50.0
123431,Perth,80.0,56.0
123432,Perth,84.0,44.0
123433,Perth,71.0,69.0
123434,Perth,92.0,58.0
123435,Perth,72.0,63.0
123436,Perth,79.0,43.0
123437,Perth,54.0,49.0
123438,Perth,80.0,50.0
123439,Perth,66.0,42.0
123440,Perth,69.0,43.0
123441,Perth,71.0,39.0
123442,Perth,59.0,42.0
123443,Perth,64.0,71.0
123444,Perth,73.0,52.0
123445,Perth,68.0,48.0
123446,Perth,88.0,83.0
123447,Perth,82.0,61.0
123448,Perth,69.0,51.0
123449,Perth,66.0,58.0
123450,Perth,96.0,83.0
123451,Perth,70.0,51.0
123452,Perth,61.0,47.0
123453,Perth,99.0,65.0
123454,Perth,94.0,59.0
123455,Perth,94.0,61.0
123456,Perth,93.0,58.0
123457,Perth,75.0,64.0
123458,Perth,76.0,50.0
123459,Perth,71.0,74.0
123460,Perth,99.0,90.0
123461,Perth,79.0,53.0
123462,Perth,97.0,61.0
123463,Perth,99.0,52.0
123464,Perth,66.0,51.0
123465,Perth,98.0,56.0
123466,Perth,79.0,52.0
123467,Perth,67.0,40.0
123468,Perth,74.0,92.0
123469,Perth,95.0,60.0
123470,Perth,89.0,47.0
123471,Perth,85.0,42.0
123472,Perth,63.0,54.0
123473,Perth,82.0,57.0
123474,Perth,68.0,53.0
123475,Perth,70.0,59.0
123476,Perth,73.0,58.0
123477,Perth,79.0,70.0
123478,Perth,78.0,51.0
123479,Perth,74.0,88.0
123480,Perth,85.0,67.0
123481,Perth,99.0,58.0
123482,Perth,86.0,46.0
123483,Perth,76.0,42.0
123484,Perth,56.0,46.0
123485,Perth,50.0,41.0
123486,Perth,69.0,73.0
123487,Perth,74.0,52.0
123488,Perth,80.0,54.0
123489,Perth,81.0,48.0
123490,Perth,71.0,51.0
123491,Perth,91.0,51.0
123492,Perth,68.0,47.0
123493,Perth,75.0,91.0
123494,Perth,76.0,53.0
123495,Perth,72.0,52.0
123496,Perth,84.0,57.0
123497,Perth,98.0,54.0
123498,Perth,72.0,38.0
123499,Perth,72.0,69.0
123500,Perth,61.0,59.0
123501,Perth,83.0,67.0
123502,Perth,77.0,44.0
123503,Perth,61.0,40.0
123504,Perth,52.0,43.0
123505,Perth,97.0,82.0
123506,Perth,99.0,70.0
123507,Perth,80.0,77.0
123508,Perth,63.0,45.0
123509,Perth,69.0,71.0
123510,Perth,67.0,51.0
123511,Perth,93.0,63.0
123512,Perth,76.0,56.0
123513,Perth,89.0,43.0
123514,Perth,69.0,44.0
123515,Perth,68.0,43.0
123516,Perth,61.0,66.0
123517,Perth,91.0,52.0
123518,Perth,94.0,70.0
123519,Perth,81.0,55.0
123520,Perth,73.0,67.0
123521,Perth,97.0,58.0
123522,Perth,92.0,59.0
123523,Perth,72.0,49.0
123524,Perth,66.0,40.0
123525,Perth,66.0,42.0
123526,Perth,69.0,45.0
123527,Perth,46.0,40.0
123528,Perth,78.0,72.0
123529,Perth,69.0,63.0
123530,Perth,70.0,57.0
123531,Perth,77.0,57.0
123532,Perth,96.0,60.0
123533,Perth,75.0,54.0
123534,Perth,71.0,56.0
123535,Perth,79.0,43.0
123536,Perth,67.0,44.0
123537,Perth,78.0,59.0
123538,Perth,80.0,58.0
123539,Perth,62.0,54.0
123540,Perth,58.0,49.0
123541,Perth,74.0,62.0
123542,Perth,82.0,64.0
123543,Perth,64.0,57.0
123544,Perth,57.0,41.0
123545,Perth,50.0,32.0
123546,Perth,57.0,44.0
123547,Perth,59.0,56.0
123548,Perth,60.0,45.0
123549,Perth,56.0,41.0
123550,Perth,62.0,68.0
123551,Perth,65.0,63.0
123552,Perth,58.0,44.0
123553,Perth,66.0,34.0
123554,Perth,74.0,74.0
123555,Perth,61.0,55.0
123556,Perth,71.0,49.0
123557,Perth,82.0,49.0
123558,Perth,67.0,62.0
123559,Perth,62.0,68.0
123560,Perth,55.0,49.0
123561,Perth,54.0,46.0
123562,Perth,63.0,63.0
123563,Perth,63.0,64.0
123564,Perth,58.0,54.0
123565,Perth,70.0,80.0
123566,Perth,85.0,62.0
123567,Perth,69.0,51.0
123568,Perth,72.0,63.0
123569,Perth,83.0,56.0
123570,Perth,91.0,71.0
123571,Perth,71.0,44.0
123572,Perth,56.0,48.0
123573,Perth,54.0,29.0
123574,Perth,30.0,15.0
123575,Perth,75.0,60.0
123576,Perth,62.0,49.0
123577,Perth,63.0,49.0
123578,Perth,50.0,51.0
123579,Perth,61.0,58.0
123580,Perth,55.0,48.0
123581,Perth,61.0,57.0
123582,Perth,52.0,46.0
123583,Perth,46.0,28.0
123584,Perth,34.0,14.0
123585,Perth,27.0,19.0
123586,Perth,64.0,56.0
123587,Perth,51.0,62.0
123588,Perth,63.0,47.0
123589,Perth,59.0,48.0
123590,Perth,55.0,43.0
123591,Perth,77.0,51.0
123592,Perth,42.0,44.0
123593,Perth,53.0,48.0
123594,Perth,50.0,45.0
123595,Perth,45.0,30.0
123596,Perth,65.0,57.0
123597,Perth,69.0,53.0
123598,Perth,45.0,30.0
123599,Perth,64.0,67.0
123600,Perth,47.0,50.0
123601,Perth,50.0,46.0
123602,Perth,58.0,44.0
123603,Perth,52.0,87.0
123604,Perth,50.0,49.0
123605,Perth,46.0,52.0
123606,Perth,44.0,32.0
123607,Perth,16.0,9.0
123608,Perth,18.0,64.0
123609,Perth,63.0,64.0
123610,Perth,44.0,46.0
123611,Perth,42.0,30.0
123612,Perth,50.0,52.0
123613,Perth,43.0,47.0
123614,Perth,49.0,40.0
123615,Perth,39.0,38.0
123616,Perth,34.0,22.0
123617,Perth,34.0,25.0
123618,Perth,35.0,14.0
123619,Perth,23.0,11.0
123620,Perth,45.0,38.0
123621,Perth,45.0,45.0
123622,Perth,60.0,50.0
123623,Perth,52.0,52.0
123624,Perth,58.0,43.0
123625,Perth,46.0,39.0
123626,Perth,55.0,64.0
123627,Perth,42.0,41.0
123628,Perth,55.0,44.0
123629,Perth,55.0,46.0
123630,Perth,64.0,45.0
123631,Perth,40.0,34.0
123632,Perth,27.0,17.0
123633,Perth,16.0,25.0
123634,Perth,67.0,42.0
123635,Perth,74.0,57.0
123636,Perth,55.0,46.0
123637,Perth,54.0,46.0
123638,Perth,36.0,25.0
123639,Perth,50.0,28.0
123640,Perth,45.0,44.0
123641,Perth,56.0,54.0
123642,Perth,49.0,46.0
123643,Perth,44.0,20.0
123644,Perth,29.0,14.0
123645,Perth,69.0,51.0
123646,Perth,40.0,31.0
123647,Perth,45.0,50.0
123648,Perth,50.0,38.0
123649,Perth,46.0,47.0
123650,Perth,51.0,47.0
123651,Perth,51.0,44.0
123652,Perth,53.0,46.0
123653,Perth,52.0,50.0
123654,Perth,54.0,47.0
123655,Perth,45.0,40.0
123656,Perth,35.0,15.0
123657,Perth,27.0,15.0
123658,Perth,19.0,12.0
123659,Perth,76.0,59.0
123660,Perth,46.0,55.0
123661,Perth,54.0,50.0
123662,Perth,43.0,41.0
123663,Perth,43.0,31.0
123664,Perth,33.0,27.0
123665,Perth,40.0,37.0
123666,Perth,51.0,51.0
123667,Perth,46.0,42.0
123668,Perth,37.0,18.0
123669,Perth,34.0,41.0
123670,Perth,57.0,53.0
123671,Perth,49.0,29.0
123672,Perth,48.0,30.0
123673,Perth,54.0,54.0
123674,Perth,49.0,46.0
123675,Perth,48.0,36.0
123676,Perth,61.0,48.0
123677,Perth,54.0,45.0
123678,Perth,43.0,30.0
123679,Perth,32.0,20.0
123680,Perth,17.0,9.0
123681,Perth,45.0,39.0
123682,Perth,42.0,33.0
123683,Perth,90.0,75.0
123684,Perth,92.0,93.0
123685,Perth,92.0,87.0
123686,Perth,64.0,54.0
123687,Perth,72.0,50.0
123688,Perth,53.0,44.0
123689,Perth,62.0,55.0
123690,Perth,55.0,36.0
123691,Perth,51.0,30.0
123692,Perth,57.0,63.0
123693,Perth,52.0,26.0
123694,Perth,86.0,85.0
123695,Perth,92.0,94.0
123696,Perth,74.0,65.0
123697,Perth,72.0,55.0
123698,Perth,67.0,51.0
123699,Perth,72.0,58.0
123700,Perth,71.0,52.0
123701,Perth,62.0,47.0
123702,Perth,53.0,33.0
123703,Perth,51.0,32.0
123704,Perth,33.0,38.0
123705,Perth,65.0,56.0
123706,Perth,57.0,45.0
123707,Perth,59.0,49.0
123708,Perth,58.0,42.0
123709,Perth,42.0,18.0
123710,Perth,28.0,12.0
123711,Perth,69.0,53.0
123712,Perth,55.0,47.0
123713,Perth,57.0,45.0
123714,Perth,55.0,34.0
123715,Perth,89.0,81.0
123716,Perth,66.0,45.0
123717,Perth,51.0,35.0
123718,Perth,56.0,29.0
123719,Perth,54.0,38.0
123720,Perth,73.0,51.0
123721,Perth,57.0,41.0
123722,Perth,68.0,43.0
123723,Perth,62.0,39.0
123724,Perth,58.0,31.0
123725,Perth,48.0,87.0
123726,Perth,75.0,58.0
123727,Perth,70.0,56.0
123728,Perth,59.0,39.0
123729,Perth,52.0,29.0
123730,Perth,57.0,60.0
123731,Perth,92.0,64.0
123732,Perth,56.0,33.0
123733,Perth,52.0,33.0
123734,Perth,53.0,78.0
123735,Perth,70.0,61.0
123736,Perth,79.0,61.0
123737,Perth,74.0,56.0
123738,Perth,64.0,54.0
123739,Perth,48.0,51.0
123740,Perth,62.0,36.0
123741,Perth,67.0,64.0
123742,Perth,53.0,28.0
123743,Perth,50.0,28.0
123744,Perth,44.0,21.0
123745,Perth,51.0,25.0
123746,Perth,34.0,20.0
123747,Perth,39.0,34.0
123748,Perth,64.0,29.0
123749,Perth,55.0,37.0
123750,Perth,94.0,63.0
123751,Perth,56.0,33.0
123752,Perth,58.0,44.0
123753,Perth,56.0,26.0
123754,Perth,51.0,20.0
123755,Perth,38.0,35.0
123756,Perth,69.0,52.0
123757,Perth,64.0,49.0
123758,Perth,73.0,42.0
123759,Perth,73.0,38.0
123760,Perth,66.0,54.0
123761,Perth,74.0,59.0
123762,Perth,72.0,63.0
123763,Perth,75.0,52.0
123764,Perth,69.0,41.0
123765,Perth,60.0,46.0
123766,Perth,61.0,45.0
123767,Perth,70.0,40.0
123768,Perth,68.0,47.0
123769,Perth,69.0,45.0
123770,Perth,58.0,44.0
123771,Perth,51.0,30.0
123772,Perth,52.0,37.0
123773,Perth,46.0,28.0
123774,Perth,65.0,60.0
123775,Perth,62.0,40.0
123776,Perth,57.0,33.0
123777,Perth,47.0,37.0
123778,Perth,78.0,65.0
123779,Perth,88.0,55.0
123780,Perth,75.0,42.0
123781,Perth,55.0,28.0
123782,Perth,56.0,67.0
123783,Perth,87.0,55.0
123784,Perth,59.0,39.0
123785,Perth,71.0,45.0
123786,Perth,79.0,37.0
123787,Perth,67.0,39.0
123788,Perth,49.0,62.0
123789,Perth,61.0,62.0
123790,Perth,80.0,52.0
123791,Perth,79.0,58.0
123792,Perth,59.0,37.0
123793,Perth,97.0,63.0
123794,Perth,86.0,82.0
123795,Perth,85.0,74.0
123796,Perth,94.0,61.0
123797,Perth,99.0,87.0
123798,Perth,90.0,55.0
123799,Perth,94.0,46.0
123800,Perth,90.0,60.0
123801,Perth,72.0,50.0
123802,Perth,75.0,48.0
123803,Perth,69.0,42.0
123804,Perth,51.0,46.0
123805,Perth,96.0,34.0
123806,Perth,94.0,60.0
123807,Perth,89.0,67.0
123808,Perth,96.0,62.0
123809,Perth,84.0,57.0
123810,Perth,75.0,35.0
123811,Perth,52.0,18.0
123812,Perth,70.0,42.0
123813,Perth,74.0,31.0
123814,Perth,34.0,15.0
123815,Perth,41.0,23.0
123816,Perth,45.0,20.0
123817,Perth,37.0,23.0
123818,Perth,43.0,34.0
123819,Perth,95.0,63.0
123820,Perth,86.0,64.0
123821,Perth,97.0,50.0
123822,Perth,96.0,49.0
123823,Perth,67.0,41.0
123824,Perth,84.0,55.0
123825,Perth,98.0,59.0
123826,Perth,89.0,60.0
123827,Perth,90.0,75.0
123828,Perth,85.0,65.0
123829,Perth,62.0,47.0
123830,Perth,75.0,49.0
129838,Hobart,72.0,42.0
129839,Hobart,78.0,60.0
129840,Hobart,55.0,53.0
129841,Hobart,76.0,54.0
129842,Hobart,79.0,53.0
129843,Hobart,77.0,70.0
129844,Hobart,82.0,61.0
129845,Hobart,96.0,72.0
129846,Hobart,88.0,74.0
129847,Hobart,68.0,49.0
129848,Hobart,66.0,52.0
129849,Hobart,73.0,63.0
129850,Hobart,77.0,56.0
129851,Hobart,88.0,64.0
129852,Hobart,88.0,69.0
129853,Hobart,88.0,87.0
129854,Hobart,91.0,66.0
129855,Hobart,85.0,53.0
129856,Hobart,66.0,50.0
129857,Hobart,74.0,70.0
129858,Hobart,80.0,74.0
129859,Hobart,59.0,54.0
129860,Hobart,76.0,58.0
129861,Hobart,75.0,45.0
129862,Hobart,74.0,43.0
129863,Hobart,78.0,60.0
129864,Hobart,96.0,62.0
129865,Hobart,73.0,88.0
129866,Hobart,82.0,47.0
129867,Hobart,93.0,48.0
129868,Hobart,73.0,54.0
129869,Hobart,85.0,68.0
129870,Hobart,69.0,55.0
129871,Hobart,71.0,52.0
129872,Hobart,74.0,41.0
129873,Hobart,74.0,43.0
129874,Hobart,72.0,50.0
129875,Hobart,76.0,63.0
129876,Hobart,84.0,70.0
129877,Hobart,70.0,51.0
129878,Hobart,85.0,66.0
129879,Hobart,78.0,53.0
129880,Hobart,71.0,46.0
129881,Hobart,62.0,44.0
129882,Hobart,77.0,73.0
129883,Hobart,78.0,63.0
129884,Hobart,67.0,65.0
129885,Hobart,73.0,84.0
129886,Hobart,71.0,48.0
129887,Hobart,51.0,35.0
129888,Hobart,70.0,36.0
129889,Hobart,56.0,61.0
129890,Hobart,66.0,40.0
129891,Hobart,65.0,57.0
129892,Hobart,63.0,45.0
129893,Hobart,64.0,41.0
129894,Hobart,61.0,51.0
129895,Hobart,64.0,48.0
129896,Hobart,70.0,53.0
129897,Hobart,73.0,49.0
129898,Hobart,74.0,43.0
129899,Hobart,66.0,40.0
129900,Hobart,48.0,48.0
129901,Hobart,70.0,32.0
129902,Hobart,60.0,47.0
129903,Hobart,66.0,32.0
129904,Hobart,55.0,36.0
129905,Hobart,57.0,28.0
129906,Hobart,68.0,60.0
129907,Hobart,58.0,58.0
129908,Hobart,46.0,52.0
129909,Hobart,66.0,48.0
129910,Hobart,51.0,43.0
129911,Hobart,75.0,43.0
129912,Hobart,50.0,38.0
129913,Hobart,44.0,46.0
129914,Hobart,48.0,31.0
129915,Hobart,60.0,60.0
129916,Hobart,55.0,37.0
